"NUTS3_Code","Region"
"IE021|IE061|UKI42|BE234|NL329|FRE11|UKM92|UKI44|DE300|FR106|BE100","Dublin Region|London Borough of Tower Hamlets|Arrondissement of Ghent|Groot-Amsterdam|Nord|Dumfries & Galloway|Lewisham and Southwark|Berlin|Seine-Saint-Denis|Arrondissement of Brussels-Capital"
"IE021|IE061|UKJ14|DEA2D|BE242|NL423|FRE11|UKJ35|FR101","Dublin Region|Oxfordshire|Aachen cities region|Arrondissement of Leuven|Zuid-Limburg|Nord|South Hampshire|Paris"
"IE021|IE061|UKK30|BE234|DE731|FRG01|NL328|UKM82","Dublin Region|Cornwall|Arrondissement of Ghent|Kassel|Loire-Atlantique|Alkmaar en omgeving|Glasgow City"
"IE021|IE061|UKL18|DEA26|BE242|BE236|BE224|BE213|NL421|NL213|FRF11|FR105","Dublin Region|City and County of Swansea|Düren|Arrondissement of Leuven|Arrondissement of Sint-Niklaas|Arrondissement of Hasselt|Arrondissement of Turnhout|Noord-Limburg|Twente|Bas-Rhin|Hauts-de-Seine"
"IE021|IE061|UKL24|UKK13|DE121|BE241|BE212|DE731|NL221|FRH03|FRE22|UKL14|DEA12","Dublin Region|Powys|Gloucestershire|Baden-Baden|Arrondissement of Halle-Vilvoorde|Arrondissement of Mechelen|Kassel|Veluwe|Ille-et-Vilaine|Oise|South West Wales|Duisburg"
"IE021|IE061|UKM64|DE273|BE352|BE242|BE236|BE234|BE211|NL329|NL333|NL226|FRB02|UKM62|UKC22|BE100|UKD33|DE254","Dublin Region|Outer Hebrides|Kempten|Arrondissement of Namur|Arrondissement of Leuven|Arrondissement of Sint-Niklaas|Arrondissement of Ghent|Arrondissement of Antwerp|Groot-Amsterdam|Delft en Westland|Arnhem/Nijmegen|Eure-et-Loir|Inverness & Nairn and Moray, Badenoch & Strathspey|Tyneside|Arrondissement of Brussels-Capital|Manchester|Nuremberg"
"IE023|IE051|IE011|IE041|DE731|FRE11|UKM71|UKM72|FR106","Mid-West Region|Border Region|Kassel|Nord|Angus and Dundee City|Clackmannanshire and Fife|Seine-Saint-Denis"
"IE023|IE051|IE013|IE042|DE936|NO071|FI1D9|UKN0B|UKM75","Mid-West Region|West Region, Ireland|Osterholz|Nordland|Pohjois-Pohjanmaa|Mid Ulster|Edinburgh, City of"
"IE023|IE051|IE013|IE042|UKI45|BE310|BE256|BE242|BE213|NL333|NL221|DE300|BE100|UKD33","Mid-West Region|West Region, Ireland|London Borough of Lambeth|Arrondissement of Nivelles|Arrondissement of Roeselare|Arrondissement of Leuven|Arrondissement of Turnhout|Delft en Westland|Veluwe|Berlin|Arrondissement of Brussels-Capital|Manchester"
"IE023|IE051|IE024|IE052|IE025|IE053|DEC01|BE256|BE235|BE234|DE718|FRF34|NL221|LU000|FR101","Mid-West Region|South-East Region, Ireland|South-West Region, Ireland|Regionalverband Saarbrücken|Arrondissement of Roeselare|Arrondissement of Oudenaarde|Arrondissement of Ghent|Hochtaunuskreis|Vosges|Veluwe|Luxembourg|Paris"
"IE023|IE051|UKE21|BE323|BE234|NL411|FRG01|DEA11","Mid-West Region|York|Arrondissement of Mons|Arrondissement of Ghent|West-Noord-Brabant|Loire-Atlantique|Düsseldorf"
"IE023|IE051|UKK30|DE724|UKC14|NL413|FRG01|NL211|NL226|BE100","Mid-West Region|Cornwall|Marburg-Biedenkopf|County Durham|Noordoost-Noord-Brabant|Loire-Atlantique|Noord-Overijssel|Arnhem/Nijmegen|Arrondissement of Brussels-Capital"
"IE024|IE052|CH040|UKL11|UKL12|UKL13|UKL23|BE256|BE242|BE213|NL413|NL414|UKL14|DEA22|BE100","South-East Region, Ireland|Canton of Zürich|North Wales|Arrondissement of Roeselare|Arrondissement of Leuven|Arrondissement of Turnhout|Noordoost-Noord-Brabant|Zuidoost-Noord-Brabant|South West Wales|Bonn|Arrondissement of Brussels-Capital"
"IE024|IE052|ES431|HR050|PL814|LV006|DE714","South-East Region, Ireland|Badajoz Province|Grad Zagreb|Lubelski|Riga|Wiesbaden"
"IE024|IE052|IE013|IE042|UKJ14|UKH12|BE234|DE731|NL213|NL221|BE100","South-East Region, Ireland|West Region, Ireland|Oxfordshire|Cambridgeshire|Arrondissement of Ghent|Kassel|Twente|Veluwe|Arrondissement of Brussels-Capital"
"IE024|IE052|UKH12|DE11D|DE134|BE242|BE213|NL333|NL230|UKN0B","South-East Region, Ireland|Cambridgeshire|Ostalbkreis|Ortenau|Arrondissement of Leuven|Arrondissement of Turnhout|Delft en Westland|Flevoland|Mid Ulster"
"IE024|IE052|UKK41|FRH02|NL225|BE100|DE712|CH011","South-East Region, Ireland|Plymouth|Finistère|Achterhoek|Arrondissement of Brussels-Capital|Frankfurt|Canton of Vaud"
"IE025|IE053|DEA1D|BE242|NL414|NL226|FRE11|UKC12|UKI31|BE100","South-West Region, Ireland|Rhine Neuss|Arrondissement of Leuven|Zuidoost-Noord-Brabant|Arnhem/Nijmegen|Nord|South Teesside|Camden and City of London|Arrondissement of Brussels-Capital"
"IE025|IE053|ES213|ES114|PT170|FRH02|UKM50|UKD34|DEF02","South-West Region, Ireland|Biscay|Pontevedra Province|Lisbon metropolitan area|Finistère|Aberdeen City and Aberdeenshire|Greater Manchester South West|Kiel"
"IE025|IE053|IE013|IE042|DEA2D|NL414|FRH01|NL328|BE100|DEA11","South-West Region, Ireland|West Region, Ireland|Aachen cities region|Zuidoost-Noord-Brabant|Côtes-d’Armor|Alkmaar en omgeving|Arrondissement of Brussels-Capital|Düsseldorf"
"IE025|IE053|UKF30|DE719|BE242|FRG03|NL337|NL413|NL414|NL421|FRG01|FRH02","South-West Region, Ireland|Lincolnshire|Main-Kinzig-Kreis|Arrondissement of Leuven|Mayenne|Agglomeratie Leiden en Bollenstreek|Noordoost-Noord-Brabant|Zuidoost-Noord-Brabant|Noord-Limburg|Loire-Atlantique|Finistère"
"IE025|IE053|UKL24|DE724|BE242|BE234|BE211|NL413|NL221|NL225|FRH03","South-West Region, Ireland|Powys|Marburg-Biedenkopf|Arrondissement of Leuven|Arrondissement of Ghent|Arrondissement of Antwerp|Noordoost-Noord-Brabant|Veluwe|Achterhoek|Ille-et-Vilaine"
"IT311|ITD10|ITH10|CH040|DE252|SI041|FRK24|AT130","South Tyrol|Canton of Zürich|Erlangen|Osrednjeslovenska|Isère|Vienna"
"IT311|ITD10|ITH10|DE263|SI041|AT323|FRK27|DE212|ITI43","South Tyrol|Würzburg|Osrednjeslovenska|Salzburg und Umgebung|Savoie|Munich|Province of Rome"
"IT311|ITD10|ITH10|DE939|DE148|DE21B","South Tyrol|Stade|Landkreis Ravensburg|Freising"
"IT312|ITD20|ITH20|DE122|SI032|AT342|AT112|HU221|HR031|HR050|PL721|SK042","Trentino|Karlsruhe|Podravska|Rheintal-Bodenseegebiet|Nordburgenland|Győr-Moson-Sopron|Primorsko-goranska županija|Grad Zagreb|Kielecki|Košice Region"
"IT312|ITD20|ITH20|SI032|DE131|AT341|AT224|FRK24|FRK26|LI000","Trentino|Podravska|Freiburg im Breisgau|Bludenz-Bregenzer Wald|Oststeiermark|Isère|Rhône|Liechtenstein"
"IT312|ITD20|ITH20|SI041|DE21H|HU110|HR050|PL225|AT130|CZ064|SK010","Trentino|Osrednjeslovenska|Munich (district)|Budapest|Grad Zagreb|Bielski|Vienna|South Moravian Region|Bratislava Region"
"ITC11|CH012|IT312|ITD20|ITH20|SI034|DE273|ITC12|AT342|FRK26|LI000|DE212","Province of Turin|Canton of Valais|Trentino|Savinjska|Kempten|Province of Vercelli|Rheintal-Bodenseegebiet|Rhône|Liechtenstein|Munich"
"ITC11|CH070|ITH35|SI041|DE21H|AT211|AT124|FRL03|FRL04","Province of Turin|Canton of Ticino|Province of Venice|Osrednjeslovenska|Munich (district)|Krumpendorf am Wörther See|Waldviertel|Alpes-Maritimes|Bouches-du-Rhône"
"ITC11|DE111|ITC20|ITH41|SI041|DE271|AT342|FRL03|FRL04","Province of Turin|Stuttgart|Aosta Valley|Province of Pordenone|Osrednjeslovenska|Augsburg|Rheintal-Bodenseegebiet|Alpes-Maritimes|Bouches-du-Rhône"
"ITC11|DE111|ITC46|ITH35|SI041|DE271|DE213|AT323|AT312|FRL04|FRK26|FRF12|AT130","Province of Turin|Stuttgart|Province of Bergamo|Province of Venice|Osrednjeslovenska|Augsburg|Rosenheim|Salzburg und Umgebung|Linz-Wels|Bouches-du-Rhône|Rhône|Haut-Rhin|Vienna"
"ITC11|DE111|ITH36|ITH34|SI041|SI032|AT323|AT312|FRL04|FRL05","Province of Turin|Stuttgart|Province of Padua|Province of Treviso|Osrednjeslovenska|Podravska|Salzburg und Umgebung|Linz-Wels|Bouches-du-Rhône|Var"
"ITC11|DE111|SI034|AT212|FRK24|FRK26|FRK27|AT130","Province of Turin|Stuttgart|Savinjska|Oberkärnten|Isère|Rhône|Savoie|Vienna"
"ITC11|DE271|AT312|HR031|PL22A|ITH42|CZ010|DE254","Province of Turin|Augsburg|Linz-Wels|Primorsko-goranska županija|Katowicki|Province of Udine|Prague|Nuremberg"
"ITC11|DED21|ITC12|AT125|PL515|AT130|CZ020|CZ052","Province of Turin|Dresden|Province of Vercelli|Weinviertel|Jeleniogórski|Vienna|Central Bohemian Region|Hradec Králové Region"
"ITC11|DED51|SI044|DEE08|HR024|HR025|PL424|PL711|SI038|ITC16|CZ032","Province of Turin|Leipzig|Obalno-kraška|Burgenlandkreis|Brodsko-posavska županija|Osječko-baranjska županija|Miasto Szczecin|Miasto Łódź|Primorsko-notranjska|Province of Cuneo|Plzeň Region"
"ITC11|DEE0B|DEE03|DEE31|HU110|HR027|HR050|HU321|ITI43","Province of Turin|Saalekreis|Magdeburg|Budapest|Karlovačka županija|Grad Zagreb|Hajdú-Bihar|Province of Rome"
"ITC11|ES432|ES213|FRK24|FRI12|PL225|RO321|CZ080|DE712","Province of Turin|Cáceres Province|Biscay|Isère|Gironde|Bielski|Bucureşti|Moravian-Silesian Region|Frankfurt"
"ITC11|ES511|BE332|PL227|RO223|LV006|DED41","Province of Turin|Barcelona Province|Arrondissement of Liège|Rybnicki|Constanţa|Riga|Chemnitz"
"ITC11|ES523|NL332|HR050|PL911|DEA22|AT130","Province of Turin|Valencia Province|Agglomeratie's-Gravenhage|Grad Zagreb|Miasto Warszawa|Bonn|Vienna"
"ITC11|FRC21|FRE11|PL22A|RO215|DE600","Province of Turin|Doubs|Nord|Katowicki|Suceava|Hamburg"
"ITC11|IT311|ITD10|ITH10|IT312|ITD20|ITH20|CH061|SI041|DE21M|AT223|AT342|FRK26","Province of Turin|South Tyrol|Trentino|Canton of Lucerne|Osrednjeslovenska|Traunstein|Östliche Obersteiermark|Rheintal-Bodenseegebiet|Rhône"
"ITC11|IT312|ITD20|ITH20|SI041|DE21B|DE142|AT323|FRK24|DE212|AT130","Province of Turin|Trentino|Osrednjeslovenska|Freising|Tübingen|Salzburg und Umgebung|Isère|Munich|Vienna"
"ITC11|ITC17|DED21|DEG05|ITC18|PL22C|PL22A|CZ080|SK031","Province of Turin|Province of Asti|Dresden|Weimar|Province of Alessandria|Tyski|Katowicki|Moravian-Silesian Region|Žilina Region"
"ITC11|ITC20|IT311|ITD10|ITH10|CH040|SI041|DE21B|AT221|AT332|DE91C|FRK26","Province of Turin|Aosta Valley|South Tyrol|Canton of Zürich|Osrednjeslovenska|Freising|Graz-Umgebung District|Götzens|Göttingen|Rhône"
"ITC11|ITC20|IT311|ITD10|ITH10|ITH35|SI041|AT332|FRL04|LI000|DE212","Province of Turin|Aosta Valley|South Tyrol|Province of Venice|Osrednjeslovenska|Götzens|Bouches-du-Rhône|Liechtenstein|Munich"
"ITC11|ITC20|SI041|DE21E|DE218|AT332|FRK26","Province of Turin|Aosta Valley|Osrednjeslovenska|Landsberg am Lech|Ebersberg|Götzens|Rhône"
"ITC11|ITC4C|CH056|IT311|ITD10|ITH10|CH021|SI041|SI032|AT332|FRL04|DE300|AT130","Province of Turin|Metropolitan City of Milan|Grisons|South Tyrol|canton of Bern|Osrednjeslovenska|Podravska|Götzens|Bouches-du-Rhône|Berlin|Vienna"
"ITC11|ITC4C|DE111|ITC46|DE122|SI034|SI032|AT323|FRK26|CH022","Province of Turin|Metropolitan City of Milan|Stuttgart|Province of Bergamo|Karlsruhe|Savinjska|Podravska|Salzburg und Umgebung|Rhône|canton of Fribourg"
"ITC11|ITC4C|ITC20|IT311|ITD10|ITH10|CH031|DEA16|SI041|FRK26|DE212|AT130|DE712","Province of Turin|Metropolitan City of Milan|Aosta Valley|South Tyrol|Basel-Stadt|Mülheim an der Ruhr|Osrednjeslovenska|Rhône|Munich|Vienna|Frankfurt"
"ITC11|ITC4C|ITC20|SI042|SI043|CH056|ITC47|CH012|IT312|ITD20|ITH20|SI041|AT332|FRL04|FRK27|DE212","Province of Turin|Metropolitan City of Milan|Aosta Valley|Gorenjska|Goriška|Grisons|Province of Brescia|Canton of Valais|Trentino|Osrednjeslovenska|Götzens|Bouches-du-Rhône|Savoie|Munich"
"ITC11|ITC4C|ITH35|SI032|AT341|AT342|FRL04|FRK26|LI000|DE212","Province of Turin|Metropolitan City of Milan|Province of Venice|Podravska|Bludenz-Bregenzer Wald|Rheintal-Bodenseegebiet|Bouches-du-Rhône|Rhône|Liechtenstein|Munich"
"ITC11|ITC4C|ITH35|SI041|DE213|DE131|AT323|FRL04|FRK26|FRF11|AT130","Province of Turin|Metropolitan City of Milan|Province of Venice|Osrednjeslovenska|Rosenheim|Freiburg im Breisgau|Salzburg und Umgebung|Bouches-du-Rhône|Rhône|Bas-Rhin|Vienna"
"ITC11|ITC4C|ITH36|IT312|ITD20|ITH20|CH021|SI041|DE21B|AT332|FRK24|FRL04|AT130","Province of Turin|Metropolitan City of Milan|Province of Padua|Trentino|canton of Bern|Osrednjeslovenska|Freising|Götzens|Isère|Bouches-du-Rhône|Vienna"
"ITC11|ITC4C|SI032|DE711|HU110|PL911|PL613|HR035","Province of Turin|Metropolitan City of Milan|Podravska|Darmstadt|Budapest|Miasto Warszawa|Bydgosko-toruński|Split-Dalmatia County"
"ITC11|ITC4C|SI042|IT311|ITD10|ITH10|SI041|DE148|DE149|DE21B|AT332|AT312|AT341|FRL06","Province of Turin|Metropolitan City of Milan|Gorenjska|South Tyrol|Osrednjeslovenska|Landkreis Ravensburg|Landkreis Sigmaringen|Freising|Götzens|Linz-Wels|Bludenz-Bregenzer Wald|Vaucluse"
"ITC11|ITC4C|SI042|ITC47|ITH35|SI041|DE27E|DE273|AT211|FRK26|FRC21|DE212|AT130|DE712","Province of Turin|Metropolitan City of Milan|Gorenjska|Province of Brescia|Province of Venice|Osrednjeslovenska|Oberallgäu|Kempten|Krumpendorf am Wörther See|Rhône|Doubs|Munich|Vienna|Frankfurt"
"ITC11|ITC4C|SI042|SI043|ITC47|ITH35|DE273|DE215|AT322|AT211|FRK26|FRC21|DE212|DE254","Province of Turin|Metropolitan City of Milan|Gorenjska|Goriška|Province of Brescia|Province of Venice|Kempten|Berchtesgadener Land|Pinzgau-Pongau|Krumpendorf am Wörther See|Rhône|Doubs|Munich|Nuremberg"
"ITC11|ITC4C|SI043|CH056|ITC4D|IT311|ITD10|ITH10|CH033|SI041|DE21B|AT323|AT113|FRK24|FRK27|DE212","Province of Turin|Metropolitan City of Milan|Goriška|Grisons|Province of Monza and Brianza|South Tyrol|Canton Aargau|Osrednjeslovenska|Freising|Salzburg und Umgebung|Südburgenland|Isère|Savoie|Munich"
"ITC11|ITH33|SI041|AT323|FRK24|FRK26|FRC21|DE212","Province of Turin|Province of Belluno|Osrednjeslovenska|Salzburg und Umgebung|Isère|Rhône|Doubs|Munich"
"ITC11|ITH34|ITH35|SI041|DE138|DE131|ITC12|AT221|AT312|FRK26|FRF12","Province of Turin|Province of Treviso|Province of Venice|Osrednjeslovenska|Konstanz|Freiburg im Breisgau|Province of Vercelli|Graz-Umgebung District|Linz-Wels|Rhône|Haut-Rhin"
"ITC11|ITH44|DEE03|DEE31|AT113|HU110|HR050|PL911|ITH42","Province of Turin|Province of Trieste|Magdeburg|Südburgenland|Budapest|Grad Zagreb|Miasto Warszawa|Province of Udine"
"ITC11|PL514|DEG0C|DEE0A|SI034|AT312|HU323|AT130|CZ031|CZ032|DEG01","Province of Turin|Wrocław|Gotha|Mansfeld-Südharz|Savinjska|Linz-Wels|Szabolcs-Szatmár-Bereg|Vienna|South Bohemian Region|Plzeň Region|Erfurt"
"ITC11|SI031|AT221|AT224|HR050|ITC16|AT130|DE712","Province of Turin|Pomurska|Graz-Umgebung District|Oststeiermark|Grad Zagreb|Province of Cuneo|Vienna|Frankfurt"
"ITC11|SI041|DE271|AT313|AT312|DE300|CZ010|AT130|CZ031","Province of Turin|Osrednjeslovenska|Augsburg|Arbing|Linz-Wels|Berlin|Prague|Vienna|South Bohemian Region"
"ITC11|SI042|DED21|SI041|AT225|PL22A|CZ080|SK010|SK021","Province of Turin|Gorenjska|Dresden|Osrednjeslovenska|West- und Südsteiermark|Katowicki|Moravian-Silesian Region|Bratislava Region|Trnava Region"
"ITC11|SI042|IT311|ITD10|ITH10|SI031|DE273|DE21N|AT224|FRK24|FRK26|DE712|CH024","Province of Turin|Gorenjska|South Tyrol|Pomurska|Kempten|Weilheim-Schongau|Oststeiermark|Isère|Rhône|Frankfurt|Canton of Neuchâtel"
"ITC11|SI042|ITC15|IT311|ITD10|ITH10|CH040|SI041|SI032|DE131|AT312|FRK24|AT130","Province of Turin|Gorenjska|Province of Novara|South Tyrol|Canton of Zürich|Osrednjeslovenska|Podravska|Freiburg im Breisgau|Linz-Wels|Isère|Vienna"
"ITC11|SI042|SI031|SI032|DE246|ITC12|AT342|AT224|FRK26|DE712","Province of Turin|Gorenjska|Pomurska|Podravska|Bayreuth|Province of Vercelli|Rheintal-Bodenseegebiet|Oststeiermark|Rhône|Frankfurt"
"ITC11|SI042|SI044|ITH36|SI041|AT323|FRK24|DE212|DE712","Province of Turin|Gorenjska|Obalno-kraška|Province of Padua|Osrednjeslovenska|Salzburg und Umgebung|Isère|Munich|Frankfurt"
"ITC15|IE013|IE042|DEA45|DE113|BE323|FRD22|FRE12|FRE11","Province of Novara|West Region, Ireland|Lippe|Esslingen|Arrondissement of Mons|Seine-Maritime|Pas-de-Calais|Nord"
"ITC17|ITH35|DE80M|SI032|AT221|HU333|PL814|PL229|HU321|CZ032|DE804","Province of Asti|Province of Venice|Nordwestmecklenburg District|Podravska|Graz-Umgebung District|Csongrád|Lubelski|Gliwicki|Hajdú-Bihar|Plzeň Region|Schwerin"
"ITC33|AT221|HU110|PL711|DE300|CZ010|SK042","Province of Genoa|Graz-Umgebung District|Budapest|Miasto Łódź|Berlin|Prague|Košice Region"
"ITC33|ITF33|ES120|SI032|HR037|FRD11|PL814|BE100|DED41|UKD72","Province of Genoa|Province of Naples|Province of Asturias|Podravska|Dubrovačko-neretvanska županija|Calvados|Lubelski|Arrondissement of Brussels-Capital|Chemnitz|Liverpool"
"ITC33|ITI14|UKG31|ES511|DEE03|DEE31|EL522|HU321|CZ042","Province of Genoa|Province of Florence|Birmingham|Barcelona Province|Magdeburg|Θεσσαλονίκη|Hajdú-Bihar|Ústí nad Labem Region"
"ITC41|ES213|DEA1A|DE300|FR101|BE100","Province of Varese|Biscay|Wuppertal|Berlin|Paris|Arrondissement of Brussels-Capital"
"ITC41|HU110|HU221|PL711|CZ051|CZ052|DED41","Province of Varese|Budapest|Győr-Moson-Sopron|Miasto Łódź|Liberec Region|Hradec Králové Region|Chemnitz"
"ITC4C|CH056|ITC43|SI031|SI032|DE21M|AT323|FRK27|FRK14|ITC14","Metropolitan City of Milan|Grisons|Province of Lecco|Pomurska|Podravska|Traunstein|Salzburg und Umgebung|Savoie|Puy-de-Dôme|Province of Verbano-Cusio-Ossola"
"ITC4C|DE111|CH070|CH033|CH032|CH031|CH021|DE126|DE12C|DE139|DE136|AT335|FRF11|DEB35|CH024|CH011","Metropolitan City of Milan|Stuttgart|Canton of Ticino|Canton Aargau|Basel-Landschaft|Basel-Stadt|canton of Bern|Mannheim|Freudenstadt|Lörrach|Schwarzwald-Baar district|Tyrolean Unterland|Bas-Rhin|Mainz|Canton of Neuchâtel|Canton of Vaud"
"ITC4C|DE111|CH070|IT311|ITD10|ITH10|ITH35|SI032|AT221|AT332|FRL04|FRL06|DE212|AT130","Metropolitan City of Milan|Stuttgart|Canton of Ticino|South Tyrol|Province of Venice|Podravska|Graz-Umgebung District|Götzens|Bouches-du-Rhône|Vaucluse|Munich|Vienna"
"ITC4C|DE111|HR037|HU110|PL911|PL415|AT130|BE100","Metropolitan City of Milan|Stuttgart|Dubrovačko-neretvanska županija|Budapest|Miasto Warszawa|Miasto Poznań|Vienna|Arrondissement of Brussels-Capital"
"ITC4C|DE111|IT311|ITD10|ITH10|IT312|ITD20|ITH20|SI041|DE12C|AT312|FRK26|FRK21|DE212|CH022","Metropolitan City of Milan|Stuttgart|South Tyrol|Trentino|Osrednjeslovenska|Freudenstadt|Linz-Wels|Rhône|Ain|Munich|canton of Fribourg"
"ITC4C|DE111|ITC20|IT311|ITD10|ITH10|IT312|ITD20|ITH20|CH021|SI041|AT211|AT332|FRK26|DE212|AT130","Metropolitan City of Milan|Stuttgart|Aosta Valley|South Tyrol|Trentino|canton of Bern|Osrednjeslovenska|Krumpendorf am Wörther See|Götzens|Rhône|Munich|Vienna"
"ITC4C|DE111|ITH52|SI041|HR033|HR050|PL22A|PL22B|CZ051|CZ052","Metropolitan City of Milan|Stuttgart|Province of Parma|Osrednjeslovenska|Zadarska županija|Grad Zagreb|Katowicki|Sosnowiecki|Liberec Region|Hradec Králové Region"
"ITC4C|DE111|SI041|AT323|AT312|DE212|CH022","Metropolitan City of Milan|Stuttgart|Osrednjeslovenska|Salzburg und Umgebung|Linz-Wels|Munich|canton of Fribourg"
"ITC4C|DE111|SI042|CH012|IT312|ITD20|ITH20|AT332|FRL04|FRL02|FRK27","Metropolitan City of Milan|Stuttgart|Gorenjska|Canton of Valais|Trentino|Götzens|Bouches-du-Rhône|Hautes-Alpes|Savoie"
"ITC4C|DE271|AT221|EL433|FRK26|RO321|LV006|BG344","Metropolitan City of Milan|Augsburg|Graz-Umgebung District|Ρεθύμνη|Rhône|Bucureşti|Riga|Stara Zagora Province"
"ITC4C|DE935|BG341|EL522|NL329|NL213|DE600","Metropolitan City of Milan|Lüneburg|Бургас|Θεσσαλονίκη|Groot-Amsterdam|Twente|Hamburg"
"ITC4C|DEA23|ITI43","Metropolitan City of Milan|Cologne|Province of Rome"
"ITC4C|DEG0D|SI041|SI032|PL415|CZ064|SK010|DEG01","Metropolitan City of Milan|Landkreis Sömmerda|Osrednjeslovenska|Podravska|Miasto Poznań|South Moravian Region|Bratislava Region|Erfurt"
"ITC4C|ES412|DEA34|HU231|LT023|PL823","Metropolitan City of Milan|Burgos Province|Borken|Baranya|Klaipėdos apskritis|Rzeszowski"
"ITC4C|ES511|ES120|DEE03|DEE31|DEE02|DEE21|BE352|NL423|PL911","Metropolitan City of Milan|Barcelona Province|Province of Asturias|Magdeburg|Halle|Arrondissement of Namur|Zuid-Limburg|Miasto Warszawa"
"ITC4C|IT311|ITD10|ITH10|CH040|SI031|SI041|DE273|DE131|AT221|AT212|FRK21|DE254","Metropolitan City of Milan|South Tyrol|Canton of Zürich|Pomurska|Osrednjeslovenska|Kempten|Freiburg im Breisgau|Graz-Umgebung District|Oberkärnten|Ain|Nuremberg"
"ITC4C|ITC15|DEE03|DEE31|DEE02|DEE21|AT312|HU110|PL911|CZ010|CZ042|SK010","Metropolitan City of Milan|Province of Novara|Magdeburg|Halle|Linz-Wels|Budapest|Miasto Warszawa|Prague|Ústí nad Labem Region|Bratislava Region"
"ITC4C|ITC20|DEA27|SI034|SI032|AT223|FRK26|FRK28","Metropolitan City of Milan|Aosta Valley|Rhein-Erft District|Savinjska|Podravska|Östliche Obersteiermark|Rhône|Haute-Savoie"
"ITC4C|ITC20|IT311|ITD10|ITH10|IT312|ITD20|ITH20|CH021|SI041|AT211|AT332|FRL04|FRK26|FR101|DE212|AT130","Metropolitan City of Milan|Aosta Valley|South Tyrol|Trentino|canton of Bern|Osrednjeslovenska|Krumpendorf am Wörther See|Götzens|Bouches-du-Rhône|Rhône|Paris|Munich|Vienna"
"ITC4C|ITC33|CH021|CH061|SI041|SI032|DE138|DE131|AT313|AT332|AT123|FRL02","Metropolitan City of Milan|Province of Genoa|canton of Bern|Canton of Lucerne|Osrednjeslovenska|Podravska|Konstanz|Freiburg im Breisgau|Arbing|Götzens|Sankt Pölten|Hautes-Alpes"
"ITC4C|ITC33|ITC32|SI032|DE218|AT221|AT224|FRK26|ITH42|DE212","Metropolitan City of Milan|Province of Genoa|Province of Savona|Podravska|Ebersberg|Graz-Umgebung District|Oststeiermark|Rhône|Province of Udine|Munich"
"ITC4C|ITC33|SI041|HU231|HR031|PL911|PL613|CZ042|DE254","Metropolitan City of Milan|Province of Genoa|Osrednjeslovenska|Baranya|Primorsko-goranska županija|Miasto Warszawa|Bydgosko-toruński|Ústí nad Labem Region|Nuremberg"
"ITC4C|ITC46|AT323|HU110|HR025|HU223|HR050|AT130|DE144","Metropolitan City of Milan|Province of Bergamo|Salzburg und Umgebung|Budapest|Osječko-baranjska županija|Zala|Grad Zagreb|Vienna|Ulm"
"ITC4C|ITC4D|ITH35|IT312|ITD20|ITH20|SI041|AT323|ITC18|AT312|FRC21|DE300|DE212|CH022","Metropolitan City of Milan|Province of Monza and Brianza|Province of Venice|Trentino|Osrednjeslovenska|Salzburg und Umgebung|Province of Alessandria|Linz-Wels|Doubs|Berlin|Munich|canton of Fribourg"
"ITC4C|ITH41|ITH44|CH061|SI032|DE148|DE218|AT342|FRK26|DE212|AT130","Metropolitan City of Milan|Province of Pordenone|Province of Trieste|Canton of Lucerne|Podravska|Landkreis Ravensburg|Ebersberg|Rheintal-Bodenseegebiet|Rhône|Munich|Vienna"
"ITC4C|ITH44|CH070|ITH33|SI041|DE273|DE138|AT342|AT112|FRK21","Metropolitan City of Milan|Province of Trieste|Canton of Ticino|Province of Belluno|Osrednjeslovenska|Kempten|Konstanz|Rheintal-Bodenseegebiet|Nordburgenland|Ain"
"ITC4C|PL514|DED21|ES213|ES111|NL230|UKM82","Metropolitan City of Milan|Wrocław|Dresden|Biscay|A Coruña Province|Flevoland|Glasgow City"
"ITC4C|SI042|ITC17|ITH31|SI041|SI032|DE21B|AT223|FRL06|AT130","Metropolitan City of Milan|Gorenjska|Province of Asti|Province of Verona|Osrednjeslovenska|Podravska|Freising|Östliche Obersteiermark|Vaucluse|Vienna"
