"TL","Territory Level and Typology","REG_ID","Region","SERIES","SNA Classification","VAR","Indicator","MEAS","Measure","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,1776,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2317.91,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1372.23,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,1764.56,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,3737.33,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2003","2003",,,"0","Units",,,2120.8,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2397.43,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2009","2009",,,"0","Units",,,2038.88,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,2617.19,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,1632.22,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1912.51,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2012","2012",,,"0","Units",,,2523.15,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2012","2012",,,"0","Units",,,2855.51,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2003","2003",,,"0","Units",,,1912.06,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,1897.46,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,3577.03,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2012","2012",,,"0","Units",,,1687.74,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,1859.25,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2013","2013",,,"0","Units",,,1775.01,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2004","2004",,,"0","Units",,,3194.43,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,4618.48,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2013","2013",,,"0","Units",,,3371.97,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2012","2012",,,"0","Units",,,2359.04,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2004","2004",,,"0","Units",,,2371.4,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2013","2013",,,"0","Units",,,2684.36,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,2196.81,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2004","2004",,,"0","Units",,,14673,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2013","2013",,,"0","Units",,,28841,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,14578,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,31684,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2008","2008",,,"0","Units",,,19916,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2012","2012",,,"0","Units",,,38596,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2005","2005",,,"0","Units",,,18953,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","EUR","Euro","0","Units","2015","2015",22422,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","EUR","Euro","0","Units","2015","2015",21654,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2003","2003","EUR","Euro","0","Units","2015","2015",16559,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","EUR","Euro","0","Units","2015","2015",18798,,
"3","Small regions (TL3)","DEG0J","Saale-Holzland-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2007","2007","EUR","Euro","0","Units","2015","2015",19520,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2009","2009","EUR","Euro","0","Units","2015","2015",17168,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,23221,,
"3","Small regions (TL3)","DEG05","Weimar, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,36814,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2011","2011",,,"0","Units",,,24663,,
"3","Small regions (TL3)","DEG0G","Weimarer Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2001","2001",,,"0","Units",,,20843,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2007","2007",,,"0","Units",,,38541,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,33667,,
"3","Small regions (TL3)","DEG0H","Sonneberg","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2009","2009",,,"0","Units",,,26174,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2002","2002",,,"0","Units",,,52435,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,32070,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,28556,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,3053.01,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,1792.62,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,2242.7,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,10472.9,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2012","2012",,,"0","Units",,,1784.13,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,1286.47,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2012","2012",,,"0","Units",,,3628.93,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2001","2001",,,"0","Units",,,1049.52,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2007","2007",,,"0","Units",,,1366.03,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2006","2006",,,"0","Units",,,2467.62,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2011","2011",,,"0","Units",,,2935.29,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","USD_PPP","      Millions USD, current prices, current PPP","ALL","All regions","2002","2002",,,"0","Units",,,2813.45,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",2014.5,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",2364.84,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",2404.62,,
"3","Small regions (TL3)","DEG0A","Kyffhäuserkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2012","2012","EUR","Euro","6","Millions","2015","2015",1485.47,,
"3","Small regions (TL3)","DEG0D","Sömmerda","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2003","2003","EUR","Euro","6","Millions","2015","2015",1487.58,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",1120.33,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2001","2001","EUR","Euro","6","Millions","2015","2015",2718.23,,
"3","Small regions (TL3)","DEG0B","Schmalkalden-Meiningen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2007","2007","EUR","Euro","6","Millions","2015","2015",2934.47,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2016","2016","EUR","Euro","6","Millions","2015","2015",1434.31,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2006","2006","EUR","Euro","6","Millions","2015","2015",1848.64,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2010","2010","EUR","Euro","6","Millions","2015","2015",1976.84,,
"3","Small regions (TL3)","DEG0L","Greiz","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2003","2003","EUR","Euro","6","Millions","2015","2015",2004.36,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2013","2013","EUR","Euro","6","Millions","2015","2015",1780.88,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PR","      Millions National currency, constant prices, base year 2015","ALL","All regions","2015","2015","EUR","Euro","6","Millions","2015","2015",1843.16,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2016","2016",,,"0","Units",,,4569.07,,
"3","Small regions (TL3)","DEG0N","Eisenach, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,2161.7,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,3555.24,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,4426.59,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,3193.39,,
"3","Small regions (TL3)","DEG0K","Saale-Orla-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2006","2006",,,"0","Units",,,2376.14,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2015","2015","EUR","Euro","0","Units",,,39141,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2005","2005","EUR","Euro","0","Units",,,15787,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2014","2014","EUR","Euro","0","Units",,,25083,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2002","2002","EUR","Euro","0","Units",,,13635,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2005","2005","EUR","Euro","0","Units",,,14558,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2001","2001","EUR","Euro","0","Units",,,18425,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2008","2008","EUR","Euro","0","Units",,,21523,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2014","2014","EUR","Euro","0","Units",,,26560,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2015","2015",,,"0","Units",,,30388,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_USD_PPP","      USD per head, current prices, current PPP","ALL","All regions","2014","2014",,,"0","Units",,,26407,,
"3","Small regions (TL3)","DEG02","Gera, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2006","2006","EUR","Euro","0","Units","2015","2015",23133,,
"3","Small regions (TL3)","DEG03","Jena, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","EUR","Euro","0","Units","2015","2015",36769,,
"3","Small regions (TL3)","DEG0I","Saalfeld-Rudolstadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PR","      National currency per head, constant prices ","ALL","All regions","2012","2012","EUR","Euro","0","Units","2015","2015",23158,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,29340,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2013","2013",,,"0","Units",,,51297,,
"3","Small regions (TL3)","DEG0C","Gotha","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,26541,,
"3","Small regions (TL3)","DEG0F","Ilm-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,23274,,
"3","Small regions (TL3)","DEG0E","Hildburghausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2003","2003",,,"0","Units",,,20732,,
"3","Small regions (TL3)","DEG0P","Wartburgkreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_REAL_PPP","      USD per head, constant prices, constant PPP, base year 2015","ALL","All regions","2005","2005",,,"0","Units",,,24254,,
"3","Small regions (TL3)","DEG07","Nordhausen","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,2370.2,,
"3","Small regions (TL3)","DEG09","Unstrut-Hainich-Kreis","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,2820.3,,
"3","Small regions (TL3)","DEG01","Erfurt, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2004","2004",,,"0","Units",,,8956.26,,
"3","Small regions (TL3)","DEG04","Suhl, Kreisfreie Stadt","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2010","2010",,,"0","Units",,,1386.02,,
"3","Small regions (TL3)","DEG0M","Altenburger Land","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","REAL_PPP","      Millions USD, constant prices, constant PPP, base year 2015","ALL","All regions","2014","2014",,,"0","Units",,,2446.92,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2006","2006","EUR","Euro","0","Units",,,15313,,
"3","Small regions (TL3)","DEG06","Eichsfeld","SNA_2008","Last SNA classification (SNA 2008 or latest available)","GDP","Regional GDP","PC_CURR_PR","      National currency per head, current prices","ALL","All regions","2007","2007","EUR","Euro","0","Units",,,16578,,
