DATAFLOW,LAST UPDATE,freq,ipc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE254,2012,85.135,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE255,2008,101.153,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE255,2009,85.889,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE255,2010,98.836,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE255,2011,38.581,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE255,2012,74.657,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE256,2008,17.06,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE256,2009,12.017,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE256,2010,28.553,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE256,2011,31.569,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE256,2012,6.015,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE257,2008,202.945,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE257,2009,288.184,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE257,2010,169.313,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE257,2011,256.299,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE257,2012,190.308,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE258,2008,113.467,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE258,2009,93.016,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE258,2010,74.077,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE258,2011,101.907,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE258,2012,93.057,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE259,2008,83.55,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE259,2009,66.287,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE259,2010,48.711,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE259,2011,71.394,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE259,2012,39.649,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25A,2008,29.867,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25A,2009,16.039,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25A,2010,49.978,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25A,2011,28.188,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25A,2012,29.031,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25B,2008,51.102,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25B,2009,17.627,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25B,2010,59.761,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25B,2011,68.929,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25B,2012,58.315,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25C,2008,10.671,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25C,2009,3.548,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE25C,2010,3.564,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE261,2008,19.52,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE261,2009,22.983,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE261,2010,129.362,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE261,2011,69.163,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE261,2012,18.166,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE262,2009,18.661,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE262,2011,9.922,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE262,2012,24.978,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE263,2008,59.388,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE263,2009,41.423,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE263,2010,48.801,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE263,2011,23.842,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE263,2012,22.121,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE264,2008,68.669,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE264,2009,89.288,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE264,2010,74.397,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE264,2011,39.44,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE264,2012,36.013,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE265,2008,4.689,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE265,2009,4.727,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE265,2010,9.53,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE265,2011,15.148,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE266,2008,29.524,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE266,2009,3.933,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE266,2010,13.183,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE266,2011,3.98,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE266,2012,10.082,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE267,2009,9.661,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE267,2010,11.712,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE267,2012,3.894,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE268,2008,5.6,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE268,2009,53.385,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE268,2010,46.453,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE268,2011,70.138,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE268,2012,5.429,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE269,2008,17.958,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE269,2009,29.31,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE269,2010,20.303,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE269,2011,22.051,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE269,2012,35.048,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26A,2008,28.199,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26A,2009,37.315,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26A,2010,9.717,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26A,2011,25.438,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26A,2012,5.267,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26B,2008,4.186,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26B,2009,2.192,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26B,2010,31.122,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26B,2011,13.097,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26B,2012,16.043,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26C,2008,37.136,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26C,2009,34.004,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26C,2010,12.503,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26C,2011,23.281,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE26C,2012,10.951,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE271,2008,29.202,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE271,2009,35.965,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE271,2010,60.725,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE271,2011,51.868,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE271,2012,34.503,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE272,2008,5.946,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE272,2009,5.957,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE272,2011,36.565,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE273,2008,10.858,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE273,2012,8.033,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE274,2008,24.378,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE274,2009,4.872,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE274,2010,4.138,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE274,2011,3.169,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE274,2012,8.043,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE275,2008,49.223,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE275,2009,39.462,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE275,2010,52.636,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE275,2011,31.73,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE275,2012,29.427,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE276,2008,19.795,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE276,2009,51.187,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE276,2010,21.926,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE276,2011,22.952,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE276,2012,38.473,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE277,2008,1.372,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE277,2009,17.492,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE277,2010,21.594,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE277,2011,4.276,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE277,2012,13.624,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE278,2008,2.876,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE278,2009,26.823,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE278,2010,2.736,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE278,2011,12.453,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE278,2012,5.242,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE279,2008,30.097,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE279,2009,42.483,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE279,2010,27.542,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE279,2011,20.186,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE279,2012,17.033,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27A,2008,20.964,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27A,2009,124.833,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27A,2010,51.091,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27A,2011,66.818,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27A,2012,41.68,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27B,2008,58.232,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27B,2009,19.536,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27B,2010,5.221,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27B,2011,18.15,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27B,2012,19.928,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27C,2008,5.372,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27C,2009,2.434,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27C,2010,7.392,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27C,2011,2.733,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27C,2012,29.469,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27D,2008,75.364,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27D,2009,35.971,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27D,2010,59.529,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27D,2011,44.62,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27D,2012,55.606,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27E,2008,13.272,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27E,2009,17.743,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27E,2010,19.98,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27E,2011,10.805,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE27E,2012,8.87,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE300,2008,51.726,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE300,2009,52.555,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE300,2010,51.562,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE300,2011,47.412,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE300,2012,41.198,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE401,2008,3.427,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE401,2009,19.996,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE401,2011,4.598,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE401,2012,6.99,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE402,2010,9.836,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE402,2011,4.898,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE402,2012,2.448,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE403,2008,43.247,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE403,2009,42.098,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE403,2010,38.763,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE403,2011,37.295,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE403,2012,38.332,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE404,2008,104.619,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE404,2009,89.759,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE404,2010,63.452,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE404,2011,45.377,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE404,2012,29.767,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE405,2008,28.605,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE405,2009,34.789,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE405,2010,28.66,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE405,2011,37.207,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE405,2012,40.576,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE406,2008,17.563,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE406,2009,24.647,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE406,2010,16.882,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE406,2011,20.58,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE406,2012,21.664,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE408,2008,23.043,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE408,2009,17.597,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE408,2010,30.39,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE408,2011,13.429,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE408,2012,15.59,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE409,2008,31.831,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE409,2009,15.582,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE409,2010,5.234,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE409,2011,12.598,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40A,2008,65.166,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40A,2009,21.856,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40A,2010,33.633,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40A,2011,32.739,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40A,2012,37.001,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40B,2008,2.593,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40B,2012,16.663,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40C,2008,24.038,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40C,2009,7.987,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40C,2010,6.646,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40C,2011,9.681,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40C,2012,11.379,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40D,2008,1.229,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40D,2009,6.394,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40D,2010,2.314,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40D,2011,9.721,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40D,2012,9.794,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40E,2008,34.375,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40E,2009,47.24,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40E,2010,21.555,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40E,2011,31.843,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40E,2012,14.197,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40F,2009,3.915,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40G,2010,7.784,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40G,2011,7.911,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40H,2008,26.368,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40H,2009,31.961,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40H,2010,14.952,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40H,2011,15.491,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40H,2012,5.881,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40I,2008,14.819,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40I,2011,2.544,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE40I,2012,3.901,p
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE501,2008,27.566,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE501,2009,39.371,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE501,2010,21.691,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE501,2011,42.57,
ESTAT:PAT_EP_RTEC(1.0),29/04/16 23:00:00,A,HT,P_MHAB,DE501,2012,17.326,p
